,Country,Code,year_and_week,case_incidence_per_100k,death_incidence_per_100k,percent_vaccinated
1516,Belarus,BLR,2021-W08,95.48015989370428,0.6794229745604929,0.0
1517,Belarus,BLR,2021-W09,87.10414853545069,0.6581910066054776,0.0
1518,Belarus,BLR,2021-W10,72.31608285478247,0.6051110867179391,0.1
1519,Belarus,BLR,2021-W11,86.22302186531756,0.6581910066054776,0.1
1520,Belarus,BLR,2021-W12,87.43324403875344,0.6581910066054776,0.27
1521,Belarus,BLR,2021-W13,91.54162983804892,0.7006549425155084,0.27
1522,Belarus,BLR,2021-W14,92.72000405955227,0.7325028944480314,0.27
1523,Belarus,BLR,2021-W15,86.89182885590054,0.7325028944480314,0.27
1524,Belarus,BLR,2021-W16,92.64569217170971,0.7431188784255391,0.89
1525,Belarus,BLR,2021-W17,86.12747800951999,0.7325028944480314,0.89
1526,Belarus,BLR,2021-W18,83.07007462399778,0.7431188784255391,1.57
1527,Belarus,BLR,2021-W19,79.1209285843649,0.7325028944480314,1.57
1528,Belarus,BLR,2021-W20,102.80518883818458,0.7431188784255391,2.86
1529,Belarus,BLR,2021-W21,82.61358731296494,0.7431188784255391,2.93
1530,Belarus,BLR,2021-W22,64.17362314403405,0.7325028944480314,3.29
1531,Belarus,BLR,2021-W23,61.68948289329726,0.7218869104705238,3.9
1532,Belarus,BLR,2021-W24,53.239159647201134,0.7006549425155084,3.9
1533,Belarus,BLR,2021-W25,49.48110131916341,0.7325028944480314,3.9
1534,Belarus,BLR,2021-W26,63.8126796887988,0.7643508463805546,3.9
1535,Belarus,BLR,2021-W27,69.5983909565405,0.7643508463805546,3.9
1536,Belarus,BLR,2021-W28,68.53679255878973,0.7325028944480314,7.9
1537,Belarus,BLR,2021-W29,67.36903432126388,0.7218869104705238,9.02
1538,Belarus,BLR,2021-W30,66.77453921852344,0.7431188784255391,10.29
1539,Belarus,BLR,2021-W31,73.6112329000384,0.7218869104705238,10.29
1540,Belarus,BLR,2021-W32,78.25041789820928,0.7643508463805546,12.47
1541,Belarus,BLR,2021-W33,89.3228891867498,0.8174307662680931,13.33
1542,Belarus,BLR,2021-W34,101.79667036032136,0.8068147822905855,14.02
1543,Belarus,BLR,2021-W35,123.35773381863949,0.8492787182006163,14.61
1544,Belarus,BLR,2021-W36,128.95235737478606,0.8492787182006163,15.26
1545,Belarus,BLR,2021-W37,141.77646601961536,0.9235906060431701,15.86
1546,Belarus,BLR,2021-W38,146.2351792901686,0.9342065900206777,16.45
1547,Belarus,BLR,2021-W39,146.21394732221358,1.0191344618407394,17.07
1548,Belarus,BLR,2021-W40,146.45811495369625,1.0722143817282779,18.35
1549,Belarus,BLR,2021-W41,150.906212240272,1.1996061894583703,19.54
1550,Belarus,BLR,2021-W42,151.24592372755225,1.1996061894583703,21.04
1551,Belarus,BLR,2021-W43,147.92312074259235,1.2314541413908935,21.04
1552,Belarus,BLR,2021-W44,146.06532354652848,1.2102221734358782,24.1
1553,Belarus,BLR,2021-W45,143.85719887920686,1.0934463496832934,25.44
1554,Belarus,BLR,2021-W46,135.12024406571803,1.0615983977507701,26.85
1555,Belarus,BLR,2021-W47,123.4957416103471,1.1252943016158163,28.45
1556,Belarus,BLR,2021-W48,127.11579214667722,1.1465262695708318,30.05
1557,Belarus,BLR,2021-W49,115.82038519460903,1.2102221734358782,31.88
1558,Belarus,BLR,2021-W50,105.1513212972138,1.1571422535483395,33.86
1559,Belarus,BLR,2021-W51,95.07675250255897,1.2102221734358782,33.86
1560,Belarus,BLR,2021-W52,80.7664061008786,1.1677582375258473,37.45
1561,Belarus,BLR,2022-W01,75.36287025632718,1.0934463496832934,39.0
1562,Belarus,BLR,2022-W02,78.04871420263663,1.1889902054808628,41.02
1563,Belarus,BLR,2022-W03,119.0794922757039,1.1571422535483395,42.92
1564,Belarus,BLR,2022-W04,149.98262163422882,1.1252943016158163,44.4
1565,Belarus,BLR,2022-W05,386.45366473321286,1.1465262695708318,45.86
1566,Belarus,BLR,2022-W06,579.3673255724829,1.1252943016158163,47.17
1567,Belarus,BLR,2022-W07,124.74842771969303,0.26539959943769253,47.17
1568,Bolivia,BOL,2020-W01,0.0,0.0,0.0
1569,Bolivia,BOL,2020-W02,0.0,0.0,0.0
1570,Bolivia,BOL,2020-W03,0.0,0.0,0.0
1571,Bolivia,BOL,2020-W04,0.0,0.0,0.0
1572,Bolivia,BOL,2020-W05,0.0,0.0,0.0
1573,Bolivia,BOL,2020-W06,0.0,0.0,0.0
1574,Bolivia,BOL,2020-W07,0.0,0.0,0.0
1575,Bolivia,BOL,2020-W08,0.0,0.0,0.0
1576,Bolivia,BOL,2020-W09,0.0,0.0,0.0
1577,Bolivia,BOL,2020-W10,0.0,0.0,0.0
1578,Bolivia,BOL,2020-W11,0.08567962708113673,0.0,0.0
1579,Bolivia,BOL,2020-W12,0.11995147791359141,0.0,0.0
1580,Bolivia,BOL,2020-W13,0.48837387436247937,0.008567962708113672,0.0
1581,Bolivia,BOL,2020-W14,0.6511651658166391,0.07711166437302305,0.0
1582,Bolivia,BOL,2020-W15,1.225218667260255,0.11995147791359141,0.0
1583,Bolivia,BOL,2020-W16,1.8849517957850077,0.06854370166490938,0.0
1584,Bolivia,BOL,2020-W17,3.684223964488879,0.1542233287460461,0.0
1585,Bolivia,BOL,2020-W18,5.517767984025205,0.2227670304109555,0.0
1586,Bolivia,BOL,2020-W19,8.242380125205353,0.35985443374077425,0.0
1587,Bolivia,BOL,2020-W20,13.126118868830146,0.4369660981137973,0.0
1588,Bolivia,BOL,2020-W21,18.635318890147236,0.6940049793572074,0.0
1589,Bolivia,BOL,2020-W22,31.864253311474744,0.5397816506111613,0.0
1590,Bolivia,BOL,2020-W23,31.36731147440415,1.3023303316332782,0.0
1591,Bolivia,BOL,2020-W24,41.26330840227544,1.2509225553845962,0.0
1592,Bolivia,BOL,2020-W25,50.79945089640596,1.3880099587144148,0.0
1593,Bolivia,BOL,2020-W26,61.14098188509916,2.064879012655395,0.0
1594,Bolivia,BOL,2020-W27,66.59877413016757,3.5985443374077426,0.0
1595,Bolivia,BOL,2020-W28,76.16918847513054,3.1958500901263998,0.0
1596,Bolivia,BOL,2020-W29,97.63193505895529,2.9473791715911033,0.0
1597,Bolivia,BOL,2020-W30,84.36872878679533,3.7013598899051066,0.0
1598,Bolivia,BOL,2020-W31,91.88283208181103,4.883738743624793,0.0
1599,Bolivia,BOL,2020-W32,84.36016082408722,4.172597838851358,0.0
1600,Bolivia,BOL,2020-W33,88.63557421543594,3.581408411991515,0.0
1601,Bolivia,BOL,2020-W34,75.44091164494088,3.864151181359266,0.0
1602,Bolivia,BOL,2020-W35,58.424937706627134,3.915558957607948,0.0
1603,Bolivia,BOL,2020-W36,41.13478896165374,3.7013598899051066,0.0
1604,Bolivia,BOL,2020-W37,51.59627142826053,16.673255429989208,0.0
1605,Bolivia,BOL,2020-W38,33.28653512102162,2.3390538193150325,0.0
1606,Bolivia,BOL,2020-W39,27.63167973366659,2.064879012655395,0.0
1607,Bolivia,BOL,2020-W40,25.421145354973266,2.082014938071622,0.0
1608,Bolivia,BOL,2020-W41,14.616944380041923,1.77356828057953,0.0
1609,Bolivia,BOL,2020-W42,10.255851361612065,1.4822575485036653,0.0
1610,Bolivia,BOL,2020-W43,9.270535650178994,1.4051458841306423,0.0
1611,Bolivia,BOL,2020-W44,8.3966034539514,0.7368447928977758,0.0
1612,Bolivia,BOL,2020-W45,5.500632058608978,0.548349613319275,0.0
1613,Bolivia,BOL,2020-W46,6.605899247955641,0.4626699862381383,0.0
1614,Bolivia,BOL,2020-W47,6.271748702339208,0.496941837070593,0.0
1615,Bolivia,BOL,2020-W48,5.517767984025205,0.38555832186511524,0.0
1616,Bolivia,BOL,2020-W49,8.036749020210625,0.3684223964488879,0.0
1617,Bolivia,BOL,2020-W50,13.623060705900738,0.19706314228661445,0.0
1618,Bolivia,BOL,2020-W51,24.61575686041058,0.1542233287460461,0.0
1619,Bolivia,BOL,2020-W52,41.2975802531079,0.5312136879030477,0.0
1620,Bolivia,BOL,2020-W53,66.98433245203269,0.8825001589357082,0.0
1621,Bolivia,BOL,2021-W01,96.26106102565711,1.4993934739198926,0.0
1622,Bolivia,BOL,2021-W02,113.84252050270636,2.2276703041095547,0.0
1623,Bolivia,BOL,2021-W03,118.70055535820681,2.9902189851316714,0.0
1624,Bolivia,BOL,2021-W04,135.35667486277978,3.3757773069967865,0.0
1625,Bolivia,BOL,2021-W05,95.3785608667214,3.572840449283401,0.0
1626,Bolivia,BOL,2021-W06,75.09819313661635,3.478592859494151,0.0
1627,Bolivia,BOL,2021-W07,47.63787265711202,2.0477430872391675,0.0
1628,Bolivia,BOL,2021-W08,57.55957347310765,1.782136243287644,0.06
1629,Bolivia,BOL,2021-W09,45.09318773280226,1.490825511211779,0.08
1630,Bolivia,BOL,2021-W10,43.833697214709545,1.1566749655953457,0.08
1631,Bolivia,BOL,2021-W11,44.93896440405621,0.8739321962275945,0.16
1632,Bolivia,BOL,2021-W12,42.788405764319684,1.0795633012223227,0.73
1633,Bolivia,BOL,2021-W13,45.46161012925115,1.1823788537196869,0.96
1634,Bolivia,BOL,2021-W14,61.35518095280201,1.0881312639304364,1.16
1635,Bolivia,BOL,2021-W15,59.72726803826041,1.6878886534983932,1.36
1636,Bolivia,BOL,2021-W16,73.62450355082079,1.5079614366280063,1.56
1637,Bolivia,BOL,2021-W17,75.98069329555204,1.5850731010010295,1.92
1638,Bolivia,BOL,2021-W18,94.41894904341267,1.6793206907902798,2.17
1639,Bolivia,BOL,2021-W19,128.69079987586736,2.6732043649314656,2.34
1640,Bolivia,BOL,2021-W20,146.3922108308302,3.838447293234925,2.46
1641,Bolivia,BOL,2021-W21,161.2576261294074,4.3353891303055185,2.84
1642,Bolivia,BOL,2021-W22,160.1180870892283,4.738083377586861,3.07
1643,Bolivia,BOL,2021-W23,169.5771179189858,4.4382046828028825,4.29
1644,Bolivia,BOL,2021-W24,129.31626115355965,5.055097997787066,4.78
1645,Bolivia,BOL,2021-W25,101.85594067405533,3.847015255943039,5.42
1646,Bolivia,BOL,2021-W26,94.53033255861814,3.170146202002059,6.04
1647,Bolivia,BOL,2021-W27,79.45071819233809,2.2962140057744644,6.51
1648,Bolivia,BOL,2021-W28,67.7982889093035,2.0477430872391675,7.6
1649,Bolivia,BOL,2021-W29,53.71255821716461,1.6536168026659388,10.34
1650,Bolivia,BOL,2021-W30,46.91816378963047,1.6107769891253705,13.45
1651,Bolivia,BOL,2021-W31,32.53255440270761,1.1309710774710047,14.78
1652,Bolivia,BOL,2021-W32,40.54359953479389,1.8335440195363257,16.74
1653,Bolivia,BOL,2021-W33,36.11396281469913,1.0024516368492997,18.73
1654,Bolivia,BOL,2021-W34,29.242456722791964,0.9339079351843903,21.7
1655,Bolivia,BOL,2021-W35,22.482334146090277,0.865364233519481,23.2
1656,Bolivia,BOL,2021-W36,20.177552177607698,0.6425972031085254,24.29
1657,Bolivia,BOL,2021-W37,17.692842992254732,0.6168933149841844,25.06
1658,Bolivia,BOL,2021-W38,15.379493061064043,0.3512864710326606,26.66
1659,Bolivia,BOL,2021-W39,19.56922682533163,0.5312136879030477,27.77
1660,Bolivia,BOL,2021-W40,21.899712681938546,0.28274276936775117,28.5
1661,Bolivia,BOL,2021-W41,25.00988314498381,0.3341505456164332,29.52
1662,Bolivia,BOL,2021-W42,27.974398241991143,0.5740535014436161,30.76
1663,Bolivia,BOL,2021-W43,31.401583325236608,0.20563110499472811,31.59
1664,Bolivia,BOL,2021-W44,36.99646297363484,0.3341505456164332,32.01
1665,Bolivia,BOL,2021-W45,47.834935799398636,0.4541020235300246,32.44
1666,Bolivia,BOL,2021-W46,47.89491153835543,0.38555832186511524,33.13
1667,Bolivia,BOL,2021-W47,63.37722015191683,0.8482283081032536,33.72
1668,Bolivia,BOL,2021-W48,59.273166014730386,0.522645725194934,34.54
1669,Bolivia,BOL,2021-W49,83.26346159744867,0.8139564572707989,35.58
1670,Bolivia,BOL,2021-W50,99.72251795973503,1.0538594130979817,36.4
1671,Bolivia,BOL,2021-W51,101.57319790468759,0.9082040470600492,36.97
1672,Bolivia,BOL,2021-W52,294.98638807764564,1.5079614366280063,37.66
1673,Bolivia,BOL,2022-W01,566.6422137010977,2.2362382668176686,39.16
1674,Bolivia,BOL,2022-W02,616.0707905642055,2.184830490568986,40.18
1675,Bolivia,BOL,2022-W03,476.43870231007696,2.844563619093739,41.37
1676,Bolivia,BOL,2022-W04,407.8607287943351,2.9902189851316714,42.67
1677,Bolivia,BOL,2022-W05,166.8096659642651,1.7992721687038713,43.74
1678,Bolivia,BOL,2022-W06,99.67111018348633,1.3280342197576191,44.6
1679,Bolivia,BOL,2022-W07,23.35626634231787,0.4026942472813426,44.84
1680,Brazil,BRA,2020-W01,0.0,0.0,0.0
1681,Brazil,BRA,2020-W02,0.0,0.0,0.0
1682,Brazil,BRA,2020-W03,0.0,0.0,0.0
1683,Brazil,BRA,2020-W04,0.0,0.0,0.0
1684,Brazil,BRA,2020-W05,0.0,0.0,0.0
1685,Brazil,BRA,2020-W06,0.0,0.0,0.0
1686,Brazil,BRA,2020-W07,0.0,0.0,0.0
1687,Brazil,BRA,2020-W08,0.0,0.0,0.0
1688,Brazil,BRA,2020-W09,0.0009640623628997876,0.0,0.0
1689,Brazil,BRA,2020-W10,0.008676561266098089,0.0,0.0
1690,Brazil,BRA,2020-W11,0.06844842776588492,0.0,0.0
1691,Brazil,BRA,2020-W12,0.667131155126653,0.012050779536247344,0.0
1692,Brazil,BRA,2020-W13,1.306304501729212,0.05350546114093821,0.0
1693,Brazil,BRA,2020-W14,3.31348234128657,0.1687109135074628,0.0
1694,Brazil,BRA,2020-W15,5.332228929198725,0.3552569807285717,0.0
1695,Brazil,BRA,2020-W16,7.935197309028151,0.5972366338164184,0.0
1696,Brazil,BRA,2020-W17,11.783734261724103,0.8792248749646062,0.0
1697,Brazil,BRA,2020-W18,18.667139532828585,1.3328162167089563,0.0
1698,Brazil,BRA,2020-W19,29.342684108399386,1.9628309708639673,0.0
1699,Brazil,BRA,2020-W20,37.782086033224125,2.4077457513422194,0.0
1700,Brazil,BRA,2020-W21,60.231242215708576,3.2513003188795335,0.0
1701,Brazil,BRA,2020-W22,72.35480846035485,3.1351308041501094,0.0
1702,Brazil,BRA,2020-W23,86.16018149707982,3.4527893527255893,0.0
1703,Brazil,BRA,2020-W24,83.78858808434634,3.3240870272784675,0.0
1704,Brazil,BRA,2020-W25,105.00133428641182,3.498100283781879,0.0
1705,Brazil,BRA,2020-W26,127.6915060596212,3.407960452850749,0.0
1706,Brazil,BRA,2020-W27,122.5593200707242,3.4778549741609837,0.0
1707,Brazil,BRA,2020-W28,126.4276203018596,3.4836393483383827,0.0
1708,Brazil,BRA,2020-W29,112.51716446757855,3.558836212644566,0.0
1709,Brazil,BRA,2020-W30,154.37868038941312,3.6340330769507494,0.0
1710,Brazil,BRA,2020-W31,151.54674719839502,3.4108526399394483,0.0
1711,Brazil,BRA,2020-W32,147.05277049373763,3.390125299137103,0.0
1712,Brazil,BRA,2020-W33,145.56715039250906,3.242141726431986,0.0
1713,Brazil,BRA,2020-W34,127.90456384182205,3.317338590738169,0.0
1714,Brazil,BRA,2020-W35,123.46987697248305,2.9582253605579982,0.0
1715,Brazil,BRA,2020-W36,132.9846904631225,2.785658197598936,0.0
1716,Brazil,BRA,2020-W37,92.7924485226489,2.4082277825236695,0.0
1717,Brazil,BRA,2020-W38,102.95993223297152,2.5215051101643944,0.0
1718,Brazil,BRA,2020-W39,90.69802303924912,2.3474918536609826,0.0
1719,Brazil,BRA,2020-W40,88.18471245916936,2.219271559395311,0.0
1720,Brazil,BRA,2020-W41,86.29081194725273,1.9903067482066115,0.0
1721,Brazil,BRA,2020-W42,68.29803403727254,1.6442083599255877,0.0
1722,Brazil,BRA,2020-W43,76.259261030099,1.5584068096275068,0.0
1723,Brazil,BRA,2020-W44,72.95782946834868,1.4224740164586367,0.0
1724,Brazil,BRA,2020-W45,57.09080906856252,1.139039681766099,0.0
1725,Brazil,BRA,2020-W46,95.87889417747257,1.6104661772240954,0.0
1726,Brazil,BRA,2020-W47,100.63172162656853,1.6326396115707902,0.0
1727,Brazil,BRA,2020-W48,117.71635279069712,1.759895843473562,0.0
1728,Brazil,BRA,2020-W49,139.151315367411,1.99609112238401,0.0
1729,Brazil,BRA,2020-W50,144.54379819429096,2.1585356305326244,0.0
1730,Brazil,BRA,2020-W51,161.87281916741463,2.5759746336682325,0.0
1731,Brazil,BRA,2020-W52,117.87108479994254,2.106476262936036,0.0
1732,Brazil,BRA,2020-W53,120.19881337516406,2.35954263319723,0.0
1733,Brazil,BRA,2021-W01,180.0887775144061,3.429169824834544,0.0
1734,Brazil,BRA,2021-W02,184.27329020057266,3.2459979758835846,0.0
1735,Brazil,BRA,2021-W03,172.53390280754195,3.465322163443286,0.0
1736,Brazil,BRA,2021-W04,172.6573027899931,3.598844800704907,0.0
1737,Brazil,BRA,2021-W05,154.4673741267999,3.3915713926814526,0.01
1738,Brazil,BRA,2021-W06,153.7853000050483,3.7294752508778286,0.1
1739,Brazil,BRA,2021-W07,157.05009719700843,3.5183455934027745,0.54
1740,Brazil,BRA,2021-W08,185.23205022047648,4.077501763884651,0.89
1741,Brazil,BRA,2021-W09,226.5999662125064,5.064701623494034,1.26
1742,Brazil,BRA,2021-W10,223.0257050020554,6.168553029014291,1.66
1743,Brazil,BRA,2021-W11,248.43646076336802,7.635373914166318,1.93
1744,Brazil,BRA,2021-W12,259.9844817773631,8.783572188379965,2.18
1745,Brazil,BRA,2021-W13,215.27608969788545,9.254998683837961,2.51
1746,Brazil,BRA,2021-W14,240.4824642382633,10.501531319067386,3.28
1747,Brazil,BRA,2021-W15,221.68132003699165,9.70810799440086,4.46
1748,Brazil,BRA,2021-W16,191.83105709452553,8.432171457102992,5.85
1749,Brazil,BRA,2021-W17,199.42738648299442,8.132830093422609,7.37
1750,Brazil,BRA,2021-W18,206.55566359427542,7.038137280349899,8.24
1751,Brazil,BRA,2021-W19,214.751639772468,6.489585795859921,8.91
1752,Brazil,BRA,2021-W20,220.3244022612102,6.405230339106188,9.66
1753,Brazil,BRA,2021-W21,206.06688397628525,6.213381928889131,10.31
1754,Brazil,BRA,2021-W22,208.7416750021507,5.525523432960132,10.74
1755,Brazil,BRA,2021-W23,225.88414990805327,6.731565448947767,11.08
1756,Brazil,BRA,2021-W24,246.23020404587183,6.957156041866316,11.37
1757,Brazil,BRA,2021-W25,236.8624100655746,5.6074687338066145,11.88
1758,Brazil,BRA,2021-W26,168.25539404099268,5.269082844428788,12.77
1759,Brazil,BRA,2021-W27,154.08223121282143,4.3647923480287885,14.19
1760,Brazil,BRA,2021-W28,138.33620063957923,4.206686120513223,15.74
1761,Brazil,BRA,2021-W29,150.6087145192935,3.725619001426229,17.46
1762,Brazil,BRA,2021-W30,120.13277510330542,3.31492843483092,19.32
1763,Brazil,BRA,2021-W31,109.65727346803632,3.049329253852028,21.15
1764,Brazil,BRA,2021-W32,95.62004343303397,2.9066480241428594,23.09
1765,Brazil,BRA,2021-W33,99.71297019472503,2.583205101389981,25.62
1766,Brazil,BRA,2021-W34,82.10485316754185,2.2939863925200443,28.18
1767,Brazil,BRA,2021-W35,71.82650228548577,2.0857489221336905,31.11
1768,Brazil,BRA,2021-W36,52.47343238145399,1.5540685289944576,34.07
1769,Brazil,BRA,2021-W37,115.84751790021588,1.878957545291686,37.38
1770,Brazil,BRA,2021-W38,59.55447043695292,1.792191932630705,40.46
1771,Brazil,BRA,2021-W39,50.452275637634585,1.6726481996311315,43.51
1772,Brazil,BRA,2021-W40,52.337017557103664,1.4861021324100225,46.22
1773,Brazil,BRA,2021-W41,32.87259845015696,1.08939047007676,48.59
1774,Brazil,BRA,2021-W42,41.01362307366421,1.138557650584649,51.06
1775,Brazil,BRA,2021-W43,38.95052961705866,1.048417819653519,53.93
1776,Brazil,BRA,2021-W44,33.709886612335424,0.7876389504891264,55.69
1777,Brazil,BRA,2021-W45,37.341991564560374,0.8821170620533056,58.11
1778,Brazil,BRA,2021-W46,28.681337327450127,0.676289747574201,60.01
1779,Brazil,BRA,2021-W47,30.77383468612412,0.7673936408682309,61.72
1780,Brazil,BRA,2021-W48,29.745662176091496,0.6550803755904057,63.58
1781,Brazil,BRA,2021-W49,22.367210881637973,0.5765092930140729,64.75
1782,Brazil,BRA,2021-W50,11.612131161127941,0.46757024600639696,65.71
1783,Brazil,BRA,2021-W51,12.38627323853647,0.32103276684562926,66.13
1784,Brazil,BRA,2021-W52,26.1072908185077,0.3224788603899789,66.63
1785,Brazil,BRA,2022-W01,111.71361848810157,0.40972650423240975,67.06
1786,Brazil,BRA,2022-W02,234.24064246966861,0.5186655512400857,67.94
1787,Brazil,BRA,2022-W03,500.96392016370123,0.9847897037021329,69.0
1788,Brazil,BRA,2022-W04,629.6493745194721,1.8220778658805983,69.57
1789,Brazil,BRA,2022-W05,571.5694374665745,2.5856152572972304,70.07
1790,Brazil,BRA,2022-W06,456.2449233982318,2.968830046549896,70.75
1791,Brazil,BRA,2022-W07,88.9656029731182,0.676289747574201,70.86
1792,Barbados,BRB,2020-W01,0.0,0.0,0.0
1793,Barbados,BRB,2020-W02,0.0,0.0,0.0
1794,Barbados,BRB,2020-W03,0.0,0.0,0.0
1795,Barbados,BRB,2020-W04,0.0,0.0,0.0
1796,Barbados,BRB,2020-W05,0.0,0.0,0.0
1797,Barbados,BRB,2020-W06,0.0,0.0,0.0
1798,Barbados,BRB,2020-W07,0.0,0.0,0.0
1799,Barbados,BRB,2020-W08,0.0,0.0,0.0
1800,Barbados,BRB,2020-W09,0.0,0.0,0.0
1801,Barbados,BRB,2020-W10,0.0,0.0,0.0
1802,Barbados,BRB,2020-W11,0.0,0.0,0.0
1803,Barbados,BRB,2020-W12,4.978538941064768,0.0,0.0
1804,Barbados,BRB,2020-W13,6.756588562873612,0.0,0.0
1805,Barbados,BRB,2020-W14,8.17902826032069,0.3556099243617691,0.0
1806,Barbados,BRB,2020-W15,5.3341488654265365,1.0668297730853071,0.0
1807,Barbados,BRB,2020-W16,1.4224396974470763,0.3556099243617691,0.0
1808,Barbados,BRB,2020-W17,1.4224396974470763,0.3556099243617691,0.0
1809,Barbados,BRB,2020-W18,1.0668297730853071,0.3556099243617691,0.0
1810,Barbados,BRB,2020-W19,0.7112198487235382,0.0,0.0
1811,Barbados,BRB,2020-W20,1.4224396974470763,0.0,0.0
1812,Barbados,BRB,2020-W21,1.4224396974470763,0.0,0.0
1813,Barbados,BRB,2020-W22,0.0,0.0,0.0
1814,Barbados,BRB,2020-W23,0.0,0.0,0.0
1815,Barbados,BRB,2020-W24,1.4224396974470763,0.0,0.0
1816,Barbados,BRB,2020-W25,0.3556099243617691,0.0,0.0
1817,Barbados,BRB,2020-W26,0.0,0.0,0.0
1818,Barbados,BRB,2020-W27,0.3556099243617691,0.0,0.0
1819,Barbados,BRB,2020-W28,1.7780496218088455,0.0,0.0
1820,Barbados,BRB,2020-W29,0.7112198487235382,0.0,0.0
1821,Barbados,BRB,2020-W30,1.7780496218088455,0.0,0.0
1822,Barbados,BRB,2020-W31,7.8234183359589204,0.0,0.0
1823,Barbados,BRB,2020-W32,3.556099243617691,0.0,0.0
1824,Barbados,BRB,2020-W33,3.2004893192559214,0.0,0.0
1825,Barbados,BRB,2020-W34,3.556099243617691,0.0,0.0
1826,Barbados,BRB,2020-W35,4.2673190923412285,0.0,0.0
1827,Barbados,BRB,2020-W36,1.7780496218088455,0.0,0.0
1828,Barbados,BRB,2020-W37,1.0668297730853071,0.0,0.0
1829,Barbados,BRB,2020-W38,2.8448793948941526,0.0,0.0
1830,Barbados,BRB,2020-W39,0.3556099243617691,0.0,0.0
1831,Barbados,BRB,2020-W40,3.2004893192559214,0.0,0.0
1832,Barbados,BRB,2020-W41,3.2004893192559214,0.0,0.0
1833,Barbados,BRB,2020-W42,4.622929016702998,0.0,0.0
1834,Barbados,BRB,2020-W43,2.1336595461706143,0.0,0.0
1835,Barbados,BRB,2020-W44,3.556099243617691,0.0,0.0
1836,Barbados,BRB,2020-W45,1.7780496218088455,0.0,0.0
1837,Barbados,BRB,2020-W46,2.8448793948941526,0.0,0.0
1838,Barbados,BRB,2020-W47,3.2004893192559214,0.0,0.0
1839,Barbados,BRB,2020-W48,5.689758789788305,0.0,0.0
1840,Barbados,BRB,2020-W49,3.556099243617691,0.0,0.0
1841,Barbados,BRB,2020-W50,2.489269470532384,0.0,0.0
1842,Barbados,BRB,2020-W51,5.3341488654265365,0.0,0.0
1843,Barbados,BRB,2020-W52,17.424886293726686,0.0,0.0
1844,Barbados,BRB,2020-W53,71.12198487235382,0.0,0.0
1845,Barbados,BRB,2021-W01,114.50639564448963,0.0,0.0
1846,Barbados,BRB,2021-W02,77.16735358650389,0.0,0.0
1847,Barbados,BRB,2021-W03,103.83809791363657,0.7112198487235382,0.0
1848,Barbados,BRB,2021-W04,56.18636804915952,1.7780496218088455,0.0
1849,Barbados,BRB,2021-W05,58.32002759533013,1.4224396974470763,0.0
1850,Barbados,BRB,2021-W06,125.17469337534273,1.7780496218088455,0.0
1851,Barbados,BRB,2021-W07,252.83865622121783,2.8448793948941526,0.0
1852,Barbados,BRB,2021-W08,105.26053761108366,0.7112198487235382,0.0
1853,Barbados,BRB,2021-W09,77.16735358650389,1.4224396974470763,0.0
1854,Barbados,BRB,2021-W10,48.3629497132006,0.0,0.0
1855,Barbados,BRB,2021-W11,46.22929016702999,0.7112198487235382,0.0
1856,Barbados,BRB,2021-W12,27.737574100217987,0.7112198487235382,0.0
1857,Barbados,BRB,2021-W13,13.868787050108994,0.7112198487235382,0.0
1858,Barbados,BRB,2021-W14,22.047815310429684,0.3556099243617691,0.0
1859,Barbados,BRB,2021-W15,18.136106142450224,0.0,0.0
1860,Barbados,BRB,2021-W16,15.291226747556072,0.0,0.0
1861,Barbados,BRB,2021-W17,14.935616823194302,0.0,6.4
1862,Barbados,BRB,2021-W18,27.02635425149445,0.3556099243617691,11.62
1863,Barbados,BRB,2021-W19,8.890248109044228,0.3556099243617691,15.58
1864,Barbados,BRB,2021-W20,9.957077882129536,0.3556099243617691,19.5
1865,Barbados,BRB,2021-W21,7.8234183359589204,0.0,21.5
1866,Barbados,BRB,2021-W22,4.978538941064768,0.0,21.81
1867,Barbados,BRB,2021-W23,1.7780496218088455,0.0,22.11
1868,Barbados,BRB,2021-W24,2.489269470532384,0.0,23.56
1869,Barbados,BRB,2021-W25,11.37951757957661,0.0,24.74
1870,Barbados,BRB,2021-W26,3.9117091679794602,0.0,25.38
1871,Barbados,BRB,2021-W27,32.004893192559216,0.3556099243617691,25.78
1872,Barbados,BRB,2021-W28,29.160013797665066,0.0,26.07
1873,Barbados,BRB,2021-W29,30.93806341947391,0.0,26.39
1874,Barbados,BRB,2021-W30,22.047815310429684,0.0,27.18
1875,Barbados,BRB,2021-W31,22.75903515915322,0.0,28.49
1876,Barbados,BRB,2021-W32,19.20293591553553,0.0,30.42
1877,Barbados,BRB,2021-W33,40.895141301603445,0.0,32.19
1878,Barbados,BRB,2021-W34,103.4824879892748,0.3556099243617691,33.4
1879,Barbados,BRB,2021-W35,148.64494838321949,0.7112198487235382,33.89
1880,Barbados,BRB,2021-W36,198.07472786950538,0.3556099243617691,34.22
1881,Barbados,BRB,2021-W37,220.83376302865858,2.1336595461706143,34.73
1882,Barbados,BRB,2021-W38,373.0348106554958,3.2004893192559214,36.31
1883,Barbados,BRB,2021-W39,432.4216680239112,4.2673190923412285,38.16
1884,Barbados,BRB,2021-W40,756.0266991931211,5.3341488654265365,39.82
1885,Barbados,BRB,2021-W41,729.0003449416266,8.890248109044228,41.55
